COVID,State,Arizona,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,January Week 4,2024-01-27,11.1228,2.3781,2121,0
COVID,State,Arizona,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,January Week 4,2024-01-27,36.237,27.1301,47,0
COVID,State,Arizona,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,January Week 4,2024-01-27,4.7172,6.741,47,0
COVID,State,Arizona,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,February Week 1,2024-02-03,12.424,10.0845,79,0
COVID,State,Arizona,Overall,6 months-17 years,Up-to-date,Yes,February Week 1,2024-02-03,12.5188,2.5546,2121,0
COVID,State,Arizona,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,February Week 1,2024-02-03,47.0263,16.4701,79,0
COVID,State,Arizona,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,February Week 1,2024-02-03,28.031,14.8944,79,0
COVID,State,Arizona,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,February Week 1,2024-02-03,12.5188,2.5546,2121,0
COVID,State,Arizona,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,February Week 2,2024-02-10,45.3265,13.1916,109,0
COVID,State,Arizona,Overall,6 months-17 years,Up-to-date,Yes,February Week 2,2024-02-10,12.5188,2.5546,2121,0
COVID,State,Arizona,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,February Week 2,2024-02-10,12.5188,2.5546,2121,0
COVID,State,Arizona,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,February Week 2,2024-02-10,25.2724,11.5011,109,0
COVID,State,Arizona,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,February Week 2,2024-02-10,16.8823,10.0572,109,0
COVID,State,Arizona,Overall,6 months-17 years,Up-to-date,Yes,February Week 3,2024-02-17,12.5188,2.5546,2121,0
COVID,State,Arizona,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,February Week 3,2024-02-17,12.5188,2.5546,2121,0
COVID,State,Arizona,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,February Week 3,2024-02-17,46.3504,24.1583,47,0
COVID,State,Arizona,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,February Week 3,2024-02-17,10.5437,9.7558,47,0
COVID,State,Arizona,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,February Week 3,2024-02-17,30.5871,18.908,47,0
COVID,State,Arizona,Overall,6 months-17 years,Up-to-date,Yes,February Week 4,2024-02-24,12.5188,2.5546,2121,0
COVID,State,Arizona,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,February Week 4,2024-02-24,42.7234,19.0643,60,0
COVID,State,Arizona,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,February Week 4,2024-02-24,8.7481,7.8793,60,0
COVID,State,Arizona,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,February Week 4,2024-02-24,36.0097,16.612,60,0
COVID,State,Arizona,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,February Week 4,2024-02-24,12.5188,2.5546,2121,0
COVID,State,Arizona,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,March Week 1,2024-03-02,12.5188,2.5546,2121,0
COVID,State,Arizona,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,March Week 1,2024-03-02,46.4031,19.9941,44,0
COVID,State,Arizona,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,March Week 1,2024-03-02,20.7293,15.1484,44,0
COVID,State,Arizona,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,March Week 1,2024-03-02,20.3489,17.0885,44,0
COVID,State,Arizona,Overall,6 months-17 years,Up-to-date,Yes,March Week 1,2024-03-02,12.5188,2.5546,2121,0
COVID,State,Arizona,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,March Week 2,2024-03-09,20.076,14.1697,53,0
COVID,State,Arizona,Overall,6 months-17 years,Up-to-date,Yes,March Week 2,2024-03-09,12.5188,2.5546,2121,0
COVID,State,Arizona,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,March Week 2,2024-03-09,12.5188,2.5546,2121,0
COVID,State,Arizona,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,March Week 2,2024-03-09,52.1143,22.8611,53,0
COVID,State,Arizona,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,March Week 2,2024-03-09,15.291,19.4971,53,0
COVID,State,Arizona,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,March Week 3,2024-03-16,12.5188,2.5546,2121,0
COVID,State,Arizona,Overall,6 months-17 years,Up-to-date,Yes,March Week 3,2024-03-16,12.5188,2.5546,2121,0
COVID,State,Arizona,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,March Week 3,2024-03-16,18.2389,14.4706,42,0
COVID,State,Arizona,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,March Week 3,2024-03-16,38.8806,27.4598,42,0
COVID,State,Arizona,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,March Week 3,2024-03-16,30.3618,18.3429,42,0
COVID,State,Arizona,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,March Week 4,2024-03-23,,,24,1
COVID,State,Arizona,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,March Week 4,2024-03-23,,,2121,1
COVID,State,Arizona,Overall,6 months-17 years,Up-to-date,Yes,March Week 4,2024-03-23,12.5188,2.5546,2121,0
COVID,State,Arizona,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,March Week 4,2024-03-23,,,24,1
COVID,State,Arizona,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,March Week 4,2024-03-23,,,24,1
COVID,State,Arizona,Overall,6 months-17 years,Up-to-date,Yes,March Week 5,2024-03-30,12.5188,2.5546,2121,0
COVID,State,Arizona,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,March Week 5,2024-03-30,,,2121,1
COVID,State,Arizona,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,March Week 5,2024-03-30,,,11,1
COVID,State,Arizona,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,March Week 5,2024-03-30,,,11,1
COVID,State,Arizona,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,March Week 5,2024-03-30,,,11,1
COVID,State,Arizona,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,April Week 1,2024-04-06,13.2254,2.6943,2121,0
COVID,State,Arizona,Overall,6 months-17 years,Up-to-date,Yes,April Week 1,2024-04-06,13.2254,2.6943,2121,0
COVID,State,Arizona,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,April Week 1,2024-04-06,28.9554,16.2499,48,0
COVID,State,Arizona,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,April Week 1,2024-04-06,5.3146,5.7489,48,0
COVID,State,Arizona,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,April Week 1,2024-04-06,52.5046,17.0886,48,0
COVID,State,Arizona,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,April Week 2,2024-04-13,25.6793,13.6419,106,0
COVID,State,Arizona,Overall,6 months-17 years,Up-to-date,Yes,April Week 2,2024-04-13,13.2254,2.6943,2121,0
COVID,State,Arizona,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,April Week 2,2024-04-13,50.0746,16.84,106,0
COVID,State,Arizona,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,April Week 2,2024-04-13,11.0207,8.2355,106,0
COVID,State,Arizona,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,April Week 2,2024-04-13,13.2254,2.6943,2121,0
COVID,State,Arizona,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,April Week 3,2024-04-20,5.8616,6.0034,50,0
COVID,State,Arizona,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,April Week 3,2024-04-20,53.2141,27.2868,50,0
COVID,State,Arizona,Overall,6 months-17 years,Up-to-date,Yes,April Week 3,2024-04-20,13.2254,2.6943,2121,0
COVID,State,Arizona,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,April Week 3,2024-04-20,13.2254,2.6943,2121,0
COVID,State,Arizona,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,April Week 3,2024-04-20,27.6989,25.3338,50,0
COVID,State,Arizona,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,April Week 4,2024-04-27,49.154,19.7868,48,0
COVID,State,Arizona,Overall,6 months-17 years,Up-to-date,Yes,April Week 4,2024-04-27,13.2254,2.6943,2121,0
COVID,State,Arizona,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,April Week 4,2024-04-27,13.2254,2.6943,2121,0
COVID,State,Arizona,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,April Week 4,2024-04-27,31.3963,19.4747,48,0
COVID,State,Arizona,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,April Week 4,2024-04-27,6.2243,6.7798,48,0
COVID,State,Arizona,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,May Week 1,2024-05-04,42.4023,18.0191,57,0
COVID,State,Arizona,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,May Week 1,2024-05-04,16.2292,14.8878,57,0
COVID,State,Arizona,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,May Week 1,2024-05-04,28.1431,15.6196,57,0
COVID,State,Arizona,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,May Week 1,2024-05-04,13.2254,2.6943,2121,0
COVID,State,Arizona,Overall,6 months-17 years,Up-to-date,Yes,May Week 1,2024-05-04,13.2254,2.6943,2121,0
COVID,State,Arizona,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,May Week 2,2024-05-11,35.4346,16.9822,56,0
COVID,State,Arizona,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,May Week 2,2024-05-11,50.1319,19.1762,56,0
COVID,State,Arizona,Overall,6 months-17 years,Up-to-date,Yes,May Week 2,2024-05-11,13.2254,2.6943,2121,0
COVID,State,Arizona,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,May Week 2,2024-05-11,13.2254,2.6943,2121,0
COVID,State,Arizona,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,May Week 2,2024-05-11,1.208,1.977,56,0
COVID,State,Arizona,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,May Week 3,2024-05-18,54.7844,20.5283,45,0
COVID,State,Arizona,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,May Week 3,2024-05-18,2.0544,4.1168,45,0
COVID,State,Arizona,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,May Week 3,2024-05-18,29.9358,19.117,45,0
COVID,State,Arizona,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,May Week 3,2024-05-18,13.2254,2.6943,2121,0
COVID,State,Arizona,Overall,6 months-17 years,Up-to-date,Yes,May Week 3,2024-05-18,13.2254,2.6943,2121,0
COVID,State,Arizona,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,May Week 4,2024-05-25,13.2254,2.6943,2121,0
COVID,State,Arizona,Overall,6 months-17 years,Up-to-date,Yes,May Week 4,2024-05-25,13.2254,2.6943,2121,0
COVID,State,Arizona,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,May Week 4,2024-05-25,2.9432,3.0992,72,0
COVID,State,Arizona,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,May Week 4,2024-05-25,57.5452,17.2187,72,0
COVID,State,Arizona,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,May Week 4,2024-05-25,26.2861,13.6381,72,0
COVID,State,Arizona,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,June Week 1,2024-06-01,9.2315,7.7661,68,0
COVID,State,Arizona,Overall,6 months-17 years,Up-to-date,Yes,June Week 1,2024-06-01,13.3899,2.7152,2121,0
COVID,State,Arizona,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,June Week 1,2024-06-01,13.3899,2.7152,2121,0
COVID,State,Arizona,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,June Week 1,2024-06-01,23.0269,15.5261,68,0
COVID,State,Arizona,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,June Week 1,2024-06-01,54.3518,17.5103,68,0
COVID,State,Arizona,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,June Week 2,2024-06-08,13.3899,2.7152,2121,0
COVID,State,Arizona,Overall,6 months-17 years,Up-to-date,Yes,June Week 2,2024-06-08,13.3899,2.7152,2121,0
COVID,State,Arizona,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,June Week 2,2024-06-08,30.7706,24.4115,44,0
COVID,State,Arizona,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,June Week 2,2024-06-08,10.3172,12.1259,44,0
COVID,State,Arizona,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,June Week 2,2024-06-08,45.5224,27.2213,44,0
COVID,State,Arizona,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,June Week 3,2024-06-15,,,28,1
COVID,State,Arizona,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,June Week 3,2024-06-15,,,2121,1
COVID,State,Arizona,Overall,6 months-17 years,Up-to-date,Yes,June Week 3,2024-06-15,13.3899,2.7152,2121,0
COVID,State,Arizona,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,June Week 3,2024-06-15,,,28,1
COVID,State,Arizona,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,June Week 3,2024-06-15,,,28,1
COVID,State,Arizona,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,June Week 4,2024-06-22,,,18,1
COVID,State,Arizona,Overall,6 months-17 years,Up-to-date,Yes,June Week 4,2024-06-22,13.3899,2.7152,2121,0
COVID,State,Arizona,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,June Week 4,2024-06-22,,,2121,1
COVID,State,Arizona,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,June Week 4,2024-06-22,,,18,1
COVID,State,Arizona,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,June Week 4,2024-06-22,,,18,1
COVID,State,Arizona,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,June Week 5,2024-06-30,,,25,1
COVID,State,Arizona,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,June Week 5,2024-06-30,,,25,1
COVID,State,Arizona,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,June Week 5,2024-06-30,,,25,1
COVID,State,Arizona,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,June Week 5,2024-06-30,,,2121,1
COVID,State,Arizona,Overall,6 months-17 years,Up-to-date,Yes,June Week 5,2024-06-30,13.3899,2.7152,2121,0
COVID,State,Arizona,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,October Week 1,2024-10-05,,,8,1
COVID,State,Arizona,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,October Week 1,2024-10-05,,,8,1
COVID,State,Arizona,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,October Week 1,2024-10-05,,,8,1
COVID,State,Arizona,Overall,6 months-17 years,Up-to-date,Yes,October Week 1,2024-10-05,1.6359,1.0243,1068,0
COVID,State,Arizona,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,October Week 1,2024-10-05,,,1068,1
COVID,State,Arizona,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,October Week 2,2024-10-12,20.6828,15.747,70,0
COVID,State,Arizona,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,October Week 2,2024-10-12,3.9154,2.9788,1068,0
COVID,State,Arizona,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,October Week 2,2024-10-12,31.3254,14.9264,70,0
COVID,State,Arizona,Overall,6 months-17 years,Up-to-date,Yes,October Week 2,2024-10-12,3.9154,2.9788,1068,0
COVID,State,Arizona,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,October Week 2,2024-10-12,44.0764,16.4495,70,0
COVID,State,Arizona,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,October Week 3,2024-10-19,4.0459,2.9743,1068,0
COVID,State,Arizona,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,October Week 3,2024-10-19,54.0888,22.0613,51,0
COVID,State,Arizona,Overall,6 months-17 years,Up-to-date,Yes,October Week 3,2024-10-19,4.0459,2.9743,1068,0
COVID,State,Arizona,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,October Week 3,2024-10-19,15.3812,13.6321,51,0
COVID,State,Arizona,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,October Week 3,2024-10-19,26.4841,17.667,51,0
COVID,State,Arizona,Overall,6 months-17 years,Up-to-date,Yes,October Week 4,2024-10-26,4.0459,2.9743,1068,0
COVID,State,Arizona,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,October Week 4,2024-10-26,,,13,1
COVID,State,Arizona,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,October Week 4,2024-10-26,,,13,1
COVID,State,Arizona,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,October Week 4,2024-10-26,,,13,1
COVID,State,Arizona,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,October Week 4,2024-10-26,,,1068,1
COVID,State,Arizona,Overall,6 months-17 years,Up-to-date,Yes,November Week 1,2024-11-02,4.5607,1.6359,1068,0
COVID,State,Arizona,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,November Week 1,2024-11-02,,,23,1
COVID,State,Arizona,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,November Week 1,2024-11-02,,,23,1
COVID,State,Arizona,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,November Week 1,2024-11-02,,,23,1
COVID,State,Arizona,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,November Week 1,2024-11-02,,,1068,1
COVID,State,Arizona,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,November Week 2,2024-11-09,,,20,1
COVID,State,Arizona,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,November Week 2,2024-11-09,,,20,1
COVID,State,Arizona,Overall,6 months-17 years,Up-to-date,Yes,November Week 2,2024-11-09,4.5607,1.6359,1068,0
COVID,State,Arizona,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,November Week 2,2024-11-09,,,1068,1
COVID,State,Arizona,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,November Week 2,2024-11-09,,,20,1
COVID,State,Arizona,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,November Week 3,2024-11-16,,,28,1
COVID,State,Arizona,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,November Week 3,2024-11-16,,,28,1
COVID,State,Arizona,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,November Week 3,2024-11-16,,,1068,1
COVID,State,Arizona,Overall,6 months-17 years,Up-to-date,Yes,November Week 3,2024-11-16,4.5607,1.6359,1068,0
COVID,State,Arizona,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,November Week 3,2024-11-16,,,28,1
COVID,State,Arizona,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,November Week 4,2024-11-23,47.386,26.1474,30,0
COVID,State,Arizona,Overall,6 months-17 years,Up-to-date,Yes,November Week 4,2024-11-23,4.5607,1.6359,1068,0
COVID,State,Arizona,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,November Week 4,2024-11-23,44.1443,25.9886,30,0
COVID,State,Arizona,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,November Week 4,2024-11-23,3.9091,5.724,30,0
COVID,State,Arizona,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,November Week 4,2024-11-23,4.5607,1.6359,1068,0
COVID,State,Arizona,Overall,6 months-17 years,Up-to-date,Yes,November Week 5,2024-11-30,4.5607,1.6359,1068,0
COVID,State,Arizona,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,November Week 5,2024-11-30,,,1068,1
COVID,State,Arizona,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,November Week 5,2024-11-30,,,5,1
COVID,State,Arizona,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,November Week 5,2024-11-30,,,5,1
COVID,State,Arizona,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,November Week 5,2024-11-30,,,5,1
COVID,State,Arizona,Overall,6 months-17 years,Up-to-date,Yes,December Week 1,2024-12-07,5.6523,1.8508,1068,0
COVID,State,Arizona,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,December Week 1,2024-12-07,,,17,1
COVID,State,Arizona,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,December Week 1,2024-12-07,,,17,1
COVID,State,Arizona,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,December Week 1,2024-12-07,,,17,1
COVID,State,Arizona,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,December Week 1,2024-12-07,,,1068,1
COVID,State,Arizona,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,December Week 2,2024-12-14,,,1068,1
COVID,State,Arizona,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,December Week 2,2024-12-14,,,23,1
COVID,State,Arizona,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,December Week 2,2024-12-14,,,23,1
COVID,State,Arizona,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,December Week 2,2024-12-14,,,23,1
COVID,State,Arizona,Overall,6 months-17 years,Up-to-date,Yes,December Week 2,2024-12-14,6.3879,1.9663,1068,0
COVID,State,Arizona,Overall,6 months-17 years,Up-to-date,Yes,December Week 3,2024-12-21,6.3879,1.9663,1068,0
COVID,State,Arizona,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,December Week 3,2024-12-21,,,22,1
COVID,State,Arizona,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,December Week 3,2024-12-21,,,22,1
COVID,State,Arizona,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,December Week 3,2024-12-21,,,22,1
COVID,State,Arizona,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,December Week 3,2024-12-21,,,1068,1
COVID,State,Arizona,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,December Week 4,2024-12-28,,,1068,1
COVID,State,Arizona,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,December Week 4,2024-12-28,,,7,1
COVID,State,Arizona,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,December Week 4,2024-12-28,,,7,1
COVID,State,Arizona,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,December Week 4,2024-12-28,,,7,1
COVID,State,Arizona,Overall,6 months-17 years,Up-to-date,Yes,December Week 4,2024-12-28,6.3879,1.9663,1068,0
COVID,State,Arizona,Overall,6 months-17 years,Up-to-date,Yes,January Week 1,2025-01-04,6.3879,1.9663,1068,0
COVID,State,Arizona,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,January Week 1,2025-01-04,,,6,1
COVID,State,Arizona,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,January Week 1,2025-01-04,,,1068,1
COVID,State,Arizona,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,January Week 1,2025-01-04,,,6,1
COVID,State,Arizona,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,January Week 1,2025-01-04,,,6,1
COVID,State,Arizona,Overall,6 months-17 years,Up-to-date,Yes,January Week 2,2025-01-11,6.4821,1.9708,1068,0
COVID,State,Arizona,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,January Week 2,2025-01-11,6.4821,1.9708,1068,0
COVID,State,Arizona,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,January Week 2,2025-01-11,64.5824,23.492,35,0
